title,url,rating,sum_ecv
Purée de pommes de terre vegan (chia et beurre de cacahuètes),https://www.marmiton.org/recettes/recette_puree-de-pommes-de-terre-vegan_528312.aspx,0,0.803255
Cheesecake aux myrtilles vegan,https://www.marmiton.org/recettes/recette_cheesecake-aux-myrtilles-vegan_372531.aspx,0,0.269778
Cookies vegan aux amandes,https://www.marmiton.org/recettes/recette_cookies-vegan-aux-amandes_345912.aspx,0,0.109023
Galette vegan aux quatre légumes et céréales,https://www.marmiton.org/recettes/recette_galette-vegan-aux-quatre-legumes-et-cereales_343094.aspx,0,0.099017
Tomates farcies végan,https://www.marmiton.org/recettes/recette_tomates-farcies-vegan_325919.aspx,0,0.37536
La pincia veneziana (gâteau traditionnel de Venise),https://www.marmiton.org/recettes/recette_la-pincia-veneziana-gateau-traditionnel-de-venise_324665.aspx,0,0.231381
Soupe façon Chinoise vegan,https://www.marmiton.org/recettes/recette_soupe-facon-chinoise-vegan_230173.aspx,0,0.049508
Cocktail du verger,https://www.marmiton.org/recettes/recette_cocktail-du-verger_82934.aspx,0,0.408195
Pomme en robe du verger et son caramel au lait,https://www.marmiton.org/recettes/recette_pomme-en-robe-du-verger-et-son-caramel-au-lait_62763.aspx,0,0.163278
Joue de bœuf braisée au cidre façon grand veneur,https://www.marmiton.org/recettes/recette_joue-de-boeuf-braisee-au-cidre-facon-grand-veneur_533959.aspx,0,1.216823
Raviolis chinois vegan de Chez Mama Ly,https://www.marmiton.org/recettes/recette_raviolis-chinois-vegan-de-chez-mama-ly_529999.aspx,0,0.12518400000000002
Muffins vegan chocolat et courgette,https://www.marmiton.org/recettes/recette_muffins-vegan-chocolat-et-courgette_528489.aspx,0,0.124627
haricots verts de venetie,https://www.marmiton.org/recettes/recette_haricots-verts-de-venetie_345108.aspx,0,0.7876000000000001
Sauce grand-veneur,https://www.marmiton.org/recettes/recette_sauce-grand-veneur_344084.aspx,0,0.395666
Barres énergétiques aux fruits secs Vegan,https://www.marmiton.org/recettes/recette_barres-energetiques-aux-fruits-secs-vegan_339633.aspx,0,0.141021
Tartelettes au pamplemousse curd vegan,https://www.marmiton.org/recettes/recette_tartelettes-au-pamplemousse-curd-vegan_337086.aspx,0,0.079133
Soupe veggie aux saveurs asiatiques,https://www.marmiton.org/recettes/recette_soupe-veggie-aux-saveurs-asiatiques_335853.aspx,0,3.435221
Lasagnes Végatarienne/Lentilles-Brie,https://www.marmiton.org/recettes/recette_lasagnes-vegatarienne-lentilles-brie_322960.aspx,0,0.290771
"Pintade au pommeau du ""verger""",https://www.marmiton.org/recettes/recette_pintade-au-pommeau-du-verger_222907.aspx,0,0.655737
Mille feuille pâtissier du verger avec son doux rêve salée,https://www.marmiton.org/recettes/recette_mille-feuille-patissier-du-verger-avec-son-doux-reve-salee_218260.aspx,0,1.583156
Gâteau du verger à la ricotta,https://www.marmiton.org/recettes/recette_gateau-du-verger-a-la-ricotta_211911.aspx,0,1.3584945
Crème de biscuits vegan,https://www.marmiton.org/recettes/recette_creme-de-biscuits-vegan_175610.aspx,0,2.014586
Cookies américains épais et moelleux,https://www.marmiton.org/recettes/recette_cookies-americains-epais-et-moelleux_325728.aspx,4.8,1.457947
Speculoos,https://www.marmiton.org/recettes/recette_speculoos_80656.aspx,4.7,0.791333
Boeuf à la bière,https://www.marmiton.org/recettes/recette_boeuf-a-la-biere_18813.aspx,4.7,0.049508
velouté de chicons au curry et bacon (endives),https://www.marmiton.org/recettes/recette_veloute-de-chicons-endives_53810.aspx,4.8,0.065311
Mini cakes aux cranberries,https://www.marmiton.org/recettes/recette_mini-cakes-aux-cranberries_48705.aspx,4.9,1.327208
Tarte au sucre du Nord (briochée),https://www.marmiton.org/recettes/recette_tarte-au-sucre-du-nord-briochee_17154.aspx,4.4,1.451928
Crème brûlée au Carambar,https://www.marmiton.org/recettes/recette_creme-brulee-au-carambar_51627.aspx,4.8,1.014126
Pudding de Noël,https://www.marmiton.org/recettes/recette_pudding-de-noel_23254.aspx,4.9,2.894322
Cookies façon Levain Bakery,https://www.marmiton.org/recettes/recette_cookies-facon-levain-bakery_392481.aspx,5,2.045427
Tarte moelleuse au sucre authentique,https://www.marmiton.org/recettes/recette_tarte-moelleuse-au-sucre-authentique_86373.aspx,4.4,0.7121999999999999
mini muffins coco-choco,https://www.marmiton.org/recettes/recette_mini-muffins-coco-choco_42968.aspx,4.4,0.666614
Confit d'endives,https://www.marmiton.org/recettes/recette_confit-d-endives_21872.aspx,4.8,0.395666
Muffins moelleux au coeur de chocolat fondant,https://www.marmiton.org/recettes/recette_muffins-moelleux-coeur-chocolat_308994.aspx,4.1,1.214527
Salade indonesienne à l’ananas et au concombre,https://www.marmiton.org/recettes/recette_salade-indonesienne-a-l-ananas-et-au-concombre_308430.aspx,5,0.081639
Poulet à la bière,https://www.marmiton.org/recettes/recette_poulet-a-la-biere_23065.aspx,5,4.9560960000000005
Muffins à la Cannelle,https://www.marmiton.org/recettes/recette_muffins-a-la-cannelle_71883.aspx,4.2,0.9375610000000001
Tarte au sucre de ma grand-mère,https://www.marmiton.org/recettes/recette_tarte-au-sucre-de-ma-grand-mere_34716.aspx,4.3,0.8188610000000001
Cookies moelleux,https://www.marmiton.org/recettes/recette_cookies-moelleux_92070.aspx,4.5,1.616214
Brookies à partager,https://www.marmiton.org/recettes/recette_brookies-a-partager_530224.aspx,4.8,2.106503
Congo chew (Etats-Unis),https://www.marmiton.org/recettes/recette_congo-chew-etats-unis_37081.aspx,4.8,1.5250409999999999
Tatin d'endives de la région Hauts-de-France,https://www.marmiton.org/recettes/recette_tatin-d-endives-de-la-region-hauts-de-france_534664.aspx,5,0.894206
Moelleux à la noisette,https://www.marmiton.org/recettes/recette_moelleux-a-la-noisette_305314.aspx,5,0.779294
La meilleure recette de cookies,https://www.marmiton.org/recettes/recette_la-meilleure-recette-de-cookies_529058.aspx,4.3,1.457947
Blondie Chocolat & Noix de Pécan,https://www.marmiton.org/recettes/recette_blondie-chocolat-noix-de-pecan_528238.aspx,4.3,0.7853140000000001
Muffins au potimarron et épices de Noël,https://www.marmiton.org/recettes/recette_muffins-au-potimarron-et-epices-de-noel_348698.aspx,4.7,2.199224
Cookies croustillants aux Smarties ®,https://www.marmiton.org/recettes/recette_cookies-aux-smarties_172816.aspx,4.7,1.8080269999999998
Crumble aux coings,https://www.marmiton.org/recettes/recette_crumble-aux-coings_44064.aspx,4.7,1.7042169999999999
Cookies au chocolat aux raisins et noix,https://www.marmiton.org/recettes/recette_cookies-au-chocolat-raisins-noix_13049.aspx,4.1,0.8188610000000001
Salade de tomates cerises aux oignons frais,https://www.marmiton.org/recettes/recette_salade-de-tomates-cerises-aux-oignons-frais_29555.aspx,4.5,0.187
Cake moelleux de patates douces et de pommes,https://www.marmiton.org/recettes/recette_cake-moelleux-de-patates-douces-et-de-pommes_94836.aspx,5,0.307
Chutney de courgettes,https://www.marmiton.org/recettes/recette_chutney-de-courgettes_14906.aspx,4.2,0.311567
Tarte abricots miel et lavande,https://www.marmiton.org/recettes/recette_tarte-abricots-miel-et-lavande_31347.aspx,4.3,1.101847
Pagnon ou tarte au sucre Belge,https://www.marmiton.org/recettes/recette_pagnon-ou-tarte-au-sucre-belge_12869.aspx,4.3,0.462761
Ch'tite confiture d'oignons à la bière,https://www.marmiton.org/recettes/recette_ch-tite-confiture-d-oignons-a-la-biere_54247.aspx,5,0.395666
Crêpes aux pommes fondantes (journée de la crêpe),https://www.marmiton.org/recettes/recette_crepes-aux-pommes-fondantes-journee-de-la-crepe_45634.aspx,5,2.204183
Crumble d'automne mijoté,https://www.marmiton.org/recettes/recette_crumble-d-automne-mijote_42852.aspx,5,1.152444
Petits sablés à la vergoise faciles,https://www.marmiton.org/recettes/recette_petits-sables-a-la-vergoise_224497.aspx,5,1.327208
Bananes flambées de Sofia,https://www.marmiton.org/recettes/recette_bananes-flambees_195058.aspx,5,0.6734910000000001
Barres énergétiques saines et délicieuses,https://www.marmiton.org/recettes/recette_barres-energetiques-saines-et-delicieuses_321584.aspx,4,1.226263
Roulé à la cannelle,https://www.marmiton.org/recettes/recette_escargots-a-la-cannelle_311542.aspx,4,1.8080269999999998
"Cake bananes, noix de pécan, pépites de chocolat",https://www.marmiton.org/recettes/recette_cake-bananes-noix-de-pecan-pepites-de-chocolat_535033.aspx,4,1.739428
Recette de base pour biscuits,https://www.marmiton.org/recettes/recette_recette-de-base-pour-biscuits_334257.aspx,4,0.338042
Tarte cannelle-gingembre,https://www.marmiton.org/recettes/recette_tarte-cannelle-gingembre_24227.aspx,4,0.904014
Couque-Baques (crêpes de ch'nord),https://www.marmiton.org/recettes/recette_couque-baques-crepes-de-ch-nord_68194.aspx,4,0.8008029999999999
Cupcakes Framboise / Violette,https://www.marmiton.org/recettes/recette_cupcakes-framboise-violette_314421.aspx,3,1.966294
Confit d'oignons,https://www.marmiton.org/recettes/recette_confit-d-oignons_26303.aspx,3.8,0.42
Gâteau moelleux aux pommes et ses variantes,https://www.marmiton.org/recettes/recette_gateau-moelleux-aux-pommes-et-ses-variantes_29916.aspx,3.8,1.767453
Riz au lait pommes raisins cannelle,https://www.marmiton.org/recettes/recette_riz-au-lait-pommes-raisins-cannelle_58983.aspx,2,0.5642165
Gateau fondant noisette et citron ( ou clémentine ),https://www.marmiton.org/recettes/recette_gateau-fondant-noisette-et-citron-ou-clementine_35750.aspx,3,0.450722
Cake aux épices et fruits confits,https://www.marmiton.org/recettes/recette_cake-aux-epices-et-fruits-confits_29318.aspx,2,0.276967
Tarte à la bière,https://www.marmiton.org/recettes/recette_tarte-a-la-biere_15385.aspx,3.6,0.615009
Sablés coin du feu,https://www.marmiton.org/recettes/recette_sables-coin-du-feu_313483.aspx,1,1.016694
Tentation d'Eve,https://www.marmiton.org/recettes/recette_tentation-d-eve_27598.aspx,3.2,0.8286395
cookies au pralin et chocolat,https://www.marmiton.org/recettes/recette_cookies-au-pralin-et-chocolat_337238.aspx,1,1.695347
Cookies au beurre de cacahuetes,https://www.marmiton.org/recettes/recette_cookies-au-beurre-de-cacahuetes_14902.aspx,3.3,6.422281
Gâteau au cacao facile,https://www.marmiton.org/recettes/recette_gateau-au-cacao-facile_339598.aspx,3.1,0.450722
Gaufres des Flandres,https://www.marmiton.org/recettes/recette_gaufres-des-flandres_73594.aspx,0,4.6327490000000004
Babka à la cannelle,https://www.marmiton.org/recettes/recette_babka-cannelle_538561.aspx,0,0.627047
Les Cookies Framboise-Cacahuète de Peanutelly,https://www.marmiton.org/recettes/recette_les-cookies-framboise-cacahuete-de-peanutelly_534253.aspx,0,0.587481
Gâteau aux pépites de chocolat à ma façon,https://www.marmiton.org/recettes/recette_gateau-aux-pepites-de-chocolat-a-ma-facon_527852.aspx,0,0.554829
Tarte sucrée à la tomate,https://www.marmiton.org/recettes/recette_tarte-sucree-a-la-tomate_347713.aspx,0,1.141833
Chaud-froid de fruits d'automne,https://www.marmiton.org/recettes/recette_chaud-froid-de-fruits-d-automne_95867.aspx,0,0.20159149999999998
Tarte légère à la banane,https://www.marmiton.org/recettes/recette_tarte-legere-a-la-banane_88110.aspx,0,0.545114
Chausson zinzin,https://www.marmiton.org/recettes/recette_chausson-zinzin_71809.aspx,0,0.989166
Pâte à crepes aux noisettes (MAP ) qui se fait toute seule,https://www.marmiton.org/recettes/recette_pate-a-crepes-aux-noisettes-map-qui-se-fait-toute-seule_67012.aspx,0,0.338042
Brioche saveur du Nord (MAP),https://www.marmiton.org/recettes/recette_brioche-saveur-du-nord-map_64956.aspx,0,1.966294
Mon Brownie aux pistaches et noisettes,https://www.marmiton.org/recettes/recette_mon-brownie-aux-pistaches-et-noisettes_64557.aspx,0,1.683308
Accroch'coeurs,https://www.marmiton.org/recettes/recette_accroch-coeurs_531030.aspx,0,1.987802
Tiède de pommes et poires aux noix,https://www.marmiton.org/recettes/recette_tiede-de-pommes-et-poires-aux-noix_34292.aspx,0,0.081639
Cookie carotte emmental,https://www.marmiton.org/recettes/recette_cookie-carotte-emmentale_337366.aspx,0,1.7943639999999998
Le crumble juste... humblement parfait,https://www.marmiton.org/recettes/recette_le-crumble-juste-humblement-parfait_336169.aspx,0,0.408195
Cookies à l'orange et aux canneberges,https://www.marmiton.org/recettes/recette_cookies-orange-canneberge_309420.aspx,0,1.4123599999999998
Strinje du Nouvel An de Mamie Jeanne (gaufres),https://www.marmiton.org/recettes/recette_strinje-du-nouvel-an-de-mamie-jeanne-gaufres_171053.aspx,0,4.520068
Rochers légers à la noix de coco,https://www.marmiton.org/recettes/recette_rochers-legers-a-la-noix-de-coco_17691.aspx,4.8,0.112681
Génoise légère de ma grand-mère,https://www.marmiton.org/recettes/recette_genoise-legere-de-ma-grand-mere_40824.aspx,4.8,0.563403
Gratin de chou-fleur léger,https://www.marmiton.org/recettes/recette_gratin-de-chou-fleur-leger_28811.aspx,4.7,0.197833
"Tarte légère courgettes, jambon et chèvre gratiné",https://www.marmiton.org/recettes/recette_tarte-legere-courgettes-jambon-et-chevre-gratine_23612.aspx,4.7,0.575349
Poulet léger au fromage de chèvre,https://www.marmiton.org/recettes/recette_poulet-leger-au-fromage-de-chevre_17726.aspx,4.6,4.56043
Gaufres légères,https://www.marmiton.org/recettes/recette_gaufres-legeres_22127.aspx,4.5,0.621027
Gâteau léger au chocolat,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat_15680.aspx,4.6,1.083788
Gâteau léger au citron,https://www.marmiton.org/recettes/recette_gateau-leger-au-citron_62178.aspx,4.7,0.225361
Gâteau nature moelleux léger dit gâteau anglais,https://www.marmiton.org/recettes/recette_gateau-nature-moelleux-leger-dit-gateau-anglais_65978.aspx,4.7,0.621027
Pâte à crêpes légère,https://www.marmiton.org/recettes/recette_pate-a-crepes-legere_37131.aspx,4.5,0.563403
Sauce légère pour salades et crudités,https://www.marmiton.org/recettes/recette_sauce-legere-pour-salades-et-crudites_32590.aspx,4.8,1.89473
Céleri rémoulade super léger,https://www.marmiton.org/recettes/recette_celeri-remoulade-super-leger_85731.aspx,4.8,1.89473
Brioche légère pour machine à pain,https://www.marmiton.org/recettes/recette_brioche-legere-pour-machine-a-pain_57326.aspx,4.6,1.162922
Cake au thon léger,https://www.marmiton.org/recettes/recette_cake-au-thon-leger_16181.aspx,4.4,5.321472
Pâte brisée légère,https://www.marmiton.org/recettes/recette_pate-brisee-legere_18128.aspx,4.5,0.791333
Gâteau léger et moelleux à la banane,https://www.marmiton.org/recettes/recette_gateau-leger-et-moelleux-a-la-banane_41392.aspx,4.8,0.443407
Lasagnes aux aubergines légères express,https://www.marmiton.org/recettes/recette_lasagnes-aux-aubergines-legeres-express_37441.aspx,4.8,0.09384
Gâteau léger aux poires,https://www.marmiton.org/recettes/recette_gateau-leger-aux-poires_29336.aspx,4.8,1.242055
Crème de mangue facile et légère,https://www.marmiton.org/recettes/recette_creme-de-mangue-facile-et-legere_22011.aspx,4.5,3.496533
Brownies légers,https://www.marmiton.org/recettes/recette_brownies-legers_28159.aspx,4.5,0.621027
flan noix de coco léger,https://www.marmiton.org/recettes/recette_flan-noix-de-coco-leger_22167.aspx,4.6,0.338042
Tarte légère au thon,https://www.marmiton.org/recettes/recette_tarte-legere-au-thon_29767.aspx,4.7,11.608261
Gratin léger d'aubergines fondantes,https://www.marmiton.org/recettes/recette_gratin-leger-d-aubergines-fondantes_60630.aspx,4.7,0.56304
Filet mignon en papillote (léger et tres bon),https://www.marmiton.org/recettes/recette_filet-mignon-en-papillote-leger-et-tres-bon_38340.aspx,4.6,0.286697
Clafoutis léger aux fruits,https://www.marmiton.org/recettes/recette_clafoutis-leger-aux-fruits_14675.aspx,4.7,0.225361
Soupe de carottes au riz légère,https://www.marmiton.org/recettes/recette_soupe-de-carottes-au-riz-legere_42683.aspx,4.9,0.9713620000000001
Roses des sables légères,https://www.marmiton.org/recettes/recette_roses-des-sables-legeres_55220.aspx,4.8,0.395666
Crêpes Healthy (légères et diététiques),https://www.marmiton.org/recettes/recette_crepes-dietetiques_16255.aspx,4.4,0.225361
Galette de poireaux et oignons légère,https://www.marmiton.org/recettes/recette_galette-de-poireaux-et-oignons-legere_34678.aspx,4.6,1.721455
Penne aux courgettes (rapide et léger),https://www.marmiton.org/recettes/recette_penne-aux-courgettes-rapide-et-leger_18428.aspx,4.6,0.21846700000000002
Cake aux carottes léger et rapide,https://www.marmiton.org/recettes/recette_cake-aux-carottes-leger-et-rapide_56174.aspx,4.5,0.296561
Gâteau léger à la noix de coco et aux pépites de chocolat,https://www.marmiton.org/recettes/recette_gateau-leger-a-la-noix-de-coco-et-aux-pepites-de-chocolat_19627.aspx,4.6,1.435094
Poisson léger aux poireaux,https://www.marmiton.org/recettes/recette_poisson-leger-aux-poireaux_29466.aspx,4.8,0.183413
Charlotte aux fruits légère,https://www.marmiton.org/recettes/recette_charlotte-aux-fruits-legere_14791.aspx,4.5,0.225361
Crèmes coco légères et rapides,https://www.marmiton.org/recettes/recette_cremes-coco-legeres-et-rapides_35116.aspx,4.6,0.225361
Poêlée de dinde aux aubergines et à la tomate (très léger),https://www.marmiton.org/recettes/recette_poelee-de-dinde-aux-aubergines-et-a-la-tomate-tres-leger_29054.aspx,4.6,0.18768
Fondant léger au chocolat,https://www.marmiton.org/recettes/recette_fondant-leger-au-chocolat_32052.aspx,4.6,0.800803
Mousse au chocolat légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-legere_85392.aspx,4.4,0.450722
Tarte presque légère aux poireaux de la lob,https://www.marmiton.org/recettes/recette_tarte-presque-legere-aux-poireaux-de-la-lob_38140.aspx,4.9,2.395211
Vinaigrette au yaourt (très léger),https://www.marmiton.org/recettes/recette_vinaigrette-au-yaourt-tres-leger_22244.aspx,4.7,1.89473
"Gâteau léger pommes, miel et amandes",https://www.marmiton.org/recettes/recette_gateau-leger-pommes-miel-et-amandes_87766.aspx,4.4,1.804514
Muffins légers aux légumes grillés,https://www.marmiton.org/recettes/recette_muffins-legers-aux-legumes-grilles_64219.aspx,4.8,2.069724
Brioche picarde moelleuse et légère,https://www.marmiton.org/recettes/recette_brioche-picarde-moelleuse-et-legere_23005.aspx,4.4,1.762441
Tomates farcies légères,https://www.marmiton.org/recettes/recette_tomates-farcies-legeres_23315.aspx,4.4,2.577626
Soupe froide (et légère) aux courgettes,https://www.marmiton.org/recettes/recette_soupe-froide-et-legere-aux-courgettes_61626.aspx,4.6,0.124627
"Tarte aux pommes sans pâte de ma mère (légère, rapide et facile)",https://www.marmiton.org/recettes/recette_tarte-aux-pommes-sans-pate-de-ma-mere-legere-rapide-et-facile_64822.aspx,4.4,0.916542
Mousse de carambar (plus légère et moins sucrée),https://www.marmiton.org/recettes/recette_mousse-de-carambar-plus-legere-et-moins-sucree_47756.aspx,4.6,1.352168
Sablés légers aux pépites de chocolat,https://www.marmiton.org/recettes/recette_sables-legers-aux-pepites-de-chocolat_65725.aspx,4.7,0.7061810000000001
tarte légère aux fruits de mer,https://www.marmiton.org/recettes/recette_tarte-legere-aux-fruits-de-mer_28905.aspx,5,5.208791000000001
Chips légères au micro onde,https://www.marmiton.org/recettes/recette_chips-legeres-au-micro-onde_54718.aspx,4.3,0.408195
Merveilleux fraisier léger,https://www.marmiton.org/recettes/recette_merveilleux-fraisier-leger_49305.aspx,4.4,0.788765
Mon gâteau pommes-amandes tout léger,https://www.marmiton.org/recettes/recette_mon-gateau-pommes-amandes-tout-leger_34519.aspx,4.5,0.9796330000000001
Quiche légère chèvre et poireaux,https://www.marmiton.org/recettes/recette_quiche-legere-chevre-et-poireaux_64274.aspx,4.6,0.183413
Feuilleté léger à la courgette,https://www.marmiton.org/recettes/recette_feuillete-leger-a-la-courgette_29252.aspx,4.7,0.23730800000000002
Brioche légère,https://www.marmiton.org/recettes/recette_brioche-legere_22641.aspx,4.4,1.5250409999999999
Gratin de pommes léger,https://www.marmiton.org/recettes/recette_gratin-de-pommes-leger_30641.aspx,4.8,1.1419030000000001
Potage léger aux carottes et curry,https://www.marmiton.org/recettes/recette_potage-leger-aux-carottes-et-curry_56340.aspx,4.9,0.1188
Gratin léger de pommes de terre et tomates,https://www.marmiton.org/recettes/recette_gratin-leger-de-pommes-de-terre-et-tomates_26286.aspx,4.4,0.505982
Pancakes légers,https://www.marmiton.org/recettes/recette_pancakes-legers_338494.aspx,4.9,0.350081
Délice léger de courgettes et champignons en gratin,https://www.marmiton.org/recettes/recette_delice-leger-de-courgettes-et-champignons-en-gratin_35550.aspx,4.4,0.124627
Dessert léger aux fruits de la passion,https://www.marmiton.org/recettes/recette_dessert-leger-aux-fruits-de-la-passion_43479.aspx,4.7,3.9472549999999997
Cake léger au thé matcha et framboises,https://www.marmiton.org/recettes/recette_cake-au-the-vert-matcha-framboises-allege_326544.aspx,4.9,1.010675
Petit soufflé léger au fromage de chèvre,https://www.marmiton.org/recettes/recette_petit-souffle-leger-au-fromage-de-chevre_23764.aspx,4.3,0.112681
Crêpes légères de Sandrine,https://www.marmiton.org/recettes/recette_crepes-legeres_20543.aspx,4.5,0.225361
Pâte à crêpes légère   ; -),https://www.marmiton.org/recettes/recette_pate-a-crepes-legere_80024.aspx,4.7,0.450722
Muffins extra légers et croustillants,https://www.marmiton.org/recettes/recette_muffins-extra-legers-et-croustillants_89781.aspx,4.8,0.7061810000000001
Cake léger au poulet et au poivron,https://www.marmiton.org/recettes/recette_cake-leger-au-poulet-et-au-poivron_49506.aspx,4.8,1.5934899999999999
Quiche légère chèvre tomate basilic,https://www.marmiton.org/recettes/recette_quiche-legere-chevre-tomate-basilic_40555.aspx,4.9,0.7134020000000001
gratin de légumes léger,https://www.marmiton.org/recettes/recette_gratin-de-legumes-leger_34543.aspx,4.4,1.213074
Soupe de potiron légère et facile,https://www.marmiton.org/recettes/recette_soupe-de-potiron-legere-et-facile_18623.aspx,4.4,0.638233
Flan de chou-fleur léger,https://www.marmiton.org/recettes/recette_flan-de-chou-fleur-leger_37147.aspx,4.3,0.338042
Gâteau léger au chocolat noir d'Emma,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-noir_21026.aspx,4.4,0.901444
Crêpes extra légères,https://www.marmiton.org/recettes/recette_crepes-extra-legeres_64147.aspx,4.8,0.450722
"Pain léger, moelleux et facile à la map",https://www.marmiton.org/recettes/recette_pain-leger-moelleux-et-facile-a-la-map_50909.aspx,5,0.408195
Tarte légère thon et légumes,https://www.marmiton.org/recettes/recette_tarte-legere-thon-et-legumes_46650.aspx,5,7.434669
Sauce orientale légère menthe curry,https://www.marmiton.org/recettes/recette_sauce-orientale-legere-menthe-curry_36951.aspx,4.9,1.89473
Mousse au chocolat extra légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-extra-legere_72837.aspx,4.5,0.450722
Mousse au citron légère,https://www.marmiton.org/recettes/recette_mousse-au-citron-legere_67156.aspx,4.5,0.112681
Gâteau léger au chocolat noir,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-noir_62136.aspx,4.8,0.450722
Quiche légère à la carotte et au fromage frais,https://www.marmiton.org/recettes/recette_quiche-legere-a-la-carotte-et-au-fromage-frais_84036.aspx,4.9,2.28228
Gâteau au chocolat moelleux et léger,https://www.marmiton.org/recettes/recette_gateau-au-chocolat-moelleux-et-leger_58060.aspx,4.3,0.9315420000000001
gâteau de base léger,https://www.marmiton.org/recettes/recette_gateau-de-base-leger_20564.aspx,4.5,0.450722
Nuage noir (gâteau léger au cacao),https://www.marmiton.org/recettes/recette_nuage-noir-gateau-leger-au-cacao_62629.aspx,4.6,1.3487170000000002
Clafoutis léger et facile aux pommes,https://www.marmiton.org/recettes/recette_clafoutis-aux-pommes-leger-facile_230408.aspx,4.7,0.9796330000000001
Muffins chocolat noix de coco très légers,https://www.marmiton.org/recettes/recette_muffins-chocolat-noix-de-coco-tres-legers_344330.aspx,5,0.621027
Gratin léger d'endives au thon,https://www.marmiton.org/recettes/recette_gratin-leger-d-endives-au-thon_41972.aspx,4.3,0.8732070000000001
Boulettes de viande légères à la tomate.,https://www.marmiton.org/recettes/recette_boulettes-de-viande-legeres-a-la-tomate_16981.aspx,4.4,1.12608
Tarte aux fraises légère,https://www.marmiton.org/recettes/recette_tarte-aux-fraises-legere_167995.aspx,4.5,0.8128420000000001
Tarte au citron vert légère,https://www.marmiton.org/recettes/recette_tarte-au-citron-vert-legere_37110.aspx,4.5,1.625684
Quiche légère aux courgettes,https://www.marmiton.org/recettes/recette_quiche-legere-aux-courgettes_171523.aspx,4.7,0.575349
Soupe facile et légère,https://www.marmiton.org/recettes/recette_soupe-facile-et-legere_46614.aspx,4.9,0.853433
Tarte légère aux pêches,https://www.marmiton.org/recettes/recette_tarte-legere-aux-peches_15349.aspx,4.2,0.112681
Tarte légère aux épinards et chèvre à ma façon,https://www.marmiton.org/recettes/recette_tarte-legere-aux-epinards-et-chevre-a-ma-facon_27933.aspx,4.3,0.413041
"Gaufres rapides, lègères, gonflantes et croustillantes",https://www.marmiton.org/recettes/recette_gaufres-rapides-legeres-gonflantes-et-croustillantes_166873.aspx,4.3,0.338042
Glace légère au tiramisu,https://www.marmiton.org/recettes/recette_glace-legere-au-tiramisu_57731.aspx,5,0.225361
Salade de pâtes Gégé,https://www.marmiton.org/recettes/recette_salade-de-pates-gege_23017.aspx,4.6,0.18768
Sauce légère pour apéritif,https://www.marmiton.org/recettes/recette_sauce-legere-pour-aperitif_30204.aspx,4.7,0.04692
Salade sucrée salée très légère,https://www.marmiton.org/recettes/recette_salade-sucree-salee-tres-legere_66071.aspx,5,1.80501
Pain léger aux noix de Saint-Jacques,https://www.marmiton.org/recettes/recette_pain-leger-aux-noix-de-saint-jacques_60731.aspx,5,0.591937
Taboulé de mes rêves (léger),https://www.marmiton.org/recettes/recette_taboule-de-mes-reves-leger_38267.aspx,4.3,0.56304
Soupe légère laitue-quinoa,https://www.marmiton.org/recettes/recette_soupe-legere-laitue-quinoa_41652.aspx,4.5,0.868145
Salade légère au poulet mariné,https://www.marmiton.org/recettes/recette_salade-legere-au-poulet-marine_57971.aspx,4.7,6.206793
Mousse au chocolat / lait de coco très légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-lait-de-coco-tres-legere_347163.aspx,4.7,0.338042
Pancakes légers au lait de soja,https://www.marmiton.org/recettes/recette_pancake-allege_315771.aspx,4.8,0.112681
Pain léger de colin et courgettes,https://www.marmiton.org/recettes/recette_pain-leger-de-colin-et-courgettes_35326.aspx,4.3,1.210075
Gâteau léger au chocolat sans beurre,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-sans-beurre_44928.aspx,4.4,0.338042
Petits entremets légers aux pommes,https://www.marmiton.org/recettes/recette_petits-entremets-legers-aux-pommes_29488.aspx,4.4,0.520876
Gâteau marbré choco-poires léger,https://www.marmiton.org/recettes/recette_gateau-marbre-choco-poires-leger_36583.aspx,4.5,2.120091
"Gâteau léger, léger, léger!",https://www.marmiton.org/recettes/recette_gateau-leger-leger-leger_335986.aspx,4.5,0.225361
Gâteau léger aux amandes de ma Grand'Tante Fernande,https://www.marmiton.org/recettes/recette_gateau-leger-aux-amandes-de-ma-grand-tante-fernande_171133.aspx,4.5,0.563403
Beignets légers aux légumes,https://www.marmiton.org/recettes/recette_beignets-legers-aux-legumes_47241.aspx,4.5,0.225361
Tarte légère à la moutarde,https://www.marmiton.org/recettes/recette_tarte-legere-a-la-moutarde_41269.aspx,4.7,1.89473
Tomates farcies au thon (recette légère),https://www.marmiton.org/recettes/recette_tomates-farcies-au-thon-recette-legere_81846.aspx,4.8,5.35879
Quiche légère (sans crème) thon-tomate,https://www.marmiton.org/recettes/recette_quiche-legere-sans-creme-thon-tomate_324166.aspx,4.8,2.0902540000000003
