title,rating,is_vege,total_ecv,avg_kcal,avg_fat,avg_ecv,ingredients
"Tarte aux pommes sans pâte de ma mère (légère, rapide et facile)",4.4,1,0.916542118,708.2134680134681,14.918350168350168,0.3055140393333333,"[{'name': 'beurre', 'quantity': 50.0, 'unit': 'g'}, {'name': 'pomme', 'quantity': 1000.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Mousse de carambar (plus légère et moins sucrée),4.6,1,0.45072247200000004,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Sablés légers aux pépites de chocolat,4.7,1,0.7061803680000001,293.7090909090909,28.701136363636362,0.35309018400000003,"[{'name': 'beurre', 'quantity': 75.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Chips légères au micro onde,4.3,1,0.06122925,387.8333333333333,1.9166666666666667,0.06122925,"[{'name': 'pomme de terre', 'quantity': 150.0, 'unit': 'g'}]"
Merveilleux fraisier léger,4.4,1,0.281701545,178.02272727272725,13.909090909090908,0.1408507725,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': ""blanc d'oeuf"", 'quantity': 30.0, 'unit': 'g'}]"
Mon gâteau pommes-amandes tout léger,4.5,1,0.34781973600000005,395.25151515151515,11.543939393939393,0.17390986800000002,"[{'name': 'pommes', 'quantity': 300.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Quiche légère chèvre et poireaux,4.6,1,0.18341334000000004,111.0,0.3,0.18341334000000004,"[{'name': 'poireaux', 'quantity': 300.0, 'unit': 'g'}]"
Feuilleté léger à la courgette,4.7,1,0.14591441467662,77.2090903090909,5.696969683636364,0.07295720733831,"[{'name': 'courgette', 'quantity': 66.66666, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Brioche légère,4.4,1,1.4123607360000001,587.4181818181818,57.402272727272724,0.7061803680000001,"[{'name': 'beurre', 'quantity': 150.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gratin de pommes léger,4.8,1,1.029222736,755.6861952861954,18.627441077441077,0.3430742453333333,"[{'name': 'beurre', 'quantity': 50.0, 'unit': 'g'}, {'name': 'pomme', 'quantity': 1000.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Potage léger aux carottes et curry,4.9,1,0.11881995,114.0,0.6,0.11881995,"[{'name': 'carotte', 'quantity': 300.0, 'unit': 'g'}]"
Gratin léger de pommes de terre et tomates,4.4,1,0.2475785,295.43333333333334,0.7766666666666667,0.12378925,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'pommes de terre', 'quantity': 300.0, 'unit': 'g'}]"
Pancakes légers,4.9,1,0.350080518,160.2090909090909,14.818636363636362,0.175040259,"[{'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Délice léger de courgettes et champignons en gratin,4.4,1,0.49850700000000003,180.0,4.0,0.49850700000000003,"[{'name': 'courgette', 'quantity': 1000.0, 'unit': 'g'}]"
Dessert léger aux fruits de la passion,4.7,1,3.7220142359999997,228.4181818181818,11.577272727272726,1.8610071179999998,"[{'name': 'mangue', 'quantity': 300.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Cake léger au thé matcha et framboises,4.9,1,0.937560936,409.4181818181818,38.892272727272726,0.468780468,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'beurre demi-sel', 'quantity': 90.0, 'unit': 'g'}]"
Petit soufflé léger au fromage de chèvre,4.3,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Crêpes légères de Sandrine,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Pâte à crêpes légère   ; -),4.7,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Muffins extra légers et croustillants,4.8,1,0.7061803680000001,293.7090909090909,28.701136363636362,0.35309018400000003,"[{'name': 'beurre', 'quantity': 75.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Quiche légère chèvre tomate basilic,4.9,1,0.35048123600000003,185.0181818181818,11.487272727272726,0.17524061800000001,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
gratin de légumes léger,4.4,1,0.8220773200000001,258.75,8.15625,0.20551933000000003,"[{'name': 'riz', 'quantity': 200.0, 'unit': 'g'}, {'name': 'poireau', 'quantity': 150.0, 'unit': 'g'}, {'name': 'courgette', 'quantity': 500.0, 'unit': 'g'}, {'name': 'sauce tomate', 'quantity': 125.0, 'unit': 'g'}]"
Flan de chou-fleur léger,4.3,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger au chocolat noir d'Emma,4.4,1,0.18028898880000002,113.93454545454546,8.901818181818182,0.09014449440000001,"[{'name': ""jaunes d'oeuf"", 'quantity': 36.0, 'unit': 'g'}, {'name': ""blancs d'oeuf"", 'quantity': 60.0, 'unit': 'g'}]"
Crêpes extra légères,4.8,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Sauce orientale légère menthe curry,4.9,1,0.23684124999999998,89.375,3.0,0.23684124999999998,"[{'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
Mousse au chocolat extra légère,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Mousse au citron légère,4.5,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Gâteau léger au chocolat noir,4.8,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Quiche légère à la carotte et au fromage frais,4.9,1,0.3576441885,114.2746212121212,7.941515151515151,0.1192147295,"[{'name': 'carotte', 'quantity': 35.0, 'unit': 'g'}, {'name': 'yaourt', 'quantity': 62.5, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau au chocolat moelleux et léger,4.3,1,0.818860986,364.9181818181818,34.26477272727273,0.409430493,"[{'name': 'beurre', 'quantity': 75.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
gâteau de base léger,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Nuage noir (gâteau léger au cacao),4.6,1,0.8868619743050847,390.41140215716484,36.91578120184899,0.44343098715254237,"[{'name': 'beurre', 'quantity': 83.59322033898304, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Clafoutis léger et facile aux pommes,4.7,1,0.34781973600000005,395.25151515151515,11.543939393939393,0.17390986800000002,"[{'name': 'pommes', 'quantity': 300.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Muffins chocolat noix de coco très légers,5.0,1,0.621027736,290.75151515151515,26.55227272727273,0.310513868,"[{'name': 'beurre', 'quantity': 50.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Boulettes de viande légères à la tomate.,4.4,1,3.00288,2044.8,17.28,3.00288,"[{'name': 'tomates pelées', 'quantity': 4800.0, 'unit': 'g'}]"
Tarte aux fraises légère,4.5,1,0.5593102635,154.27121212121213,15.121818181818183,0.1864367545,"[{'name': 'beurre salé', 'quantity': 60.0, 'unit': 'g'}, {'name': ""jaune d'oeuf"", 'quantity': 9.0, 'unit': 'g'}, {'name': ""jaunes d'oeuf"", 'quantity': 36.0, 'unit': 'g'}]"
Tarte au citron vert légère,4.5,1,1.287641454,284.81363636363636,26.855454545454545,0.3219103635,"[{'name': 'beurre doux', 'quantity': 100.0, 'unit': 'g'}, {'name': 'beurre', 'quantity': 20.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Quiche légère aux courgettes,4.7,1,0.25859503267662004,148.41818121818181,11.260606047272727,0.12929751633831002,"[{'name': 'courgette', 'quantity': 66.66666, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Soupe facile et légère,4.9,1,0.37997211000000003,70.13333333333334,0.8666666666666667,0.12665737000000002,"[{'name': 'courgettes', 'quantity': 400.0, 'unit': 'g'}, {'name': 'carottes', 'quantity': 140.0, 'unit': 'g'}, {'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Tarte légère aux pêches,4.2,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Tarte légère aux épinards et chèvre à ma façon,4.3,1,0.35048123600000003,185.0181818181818,11.487272727272726,0.17524061800000001,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
"Gaufres rapides, lègères, gonflantes et croustillantes",4.3,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Glace légère au tiramisu,5.0,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Salade de pâtes Gégé,4.6,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Sauce légère pour apéritif,4.7,1,0.03128,21.3,0.18000000000000002,0.03128,"[{'name': 'tomate', 'quantity': 50.0, 'unit': 'g'}]"
Pain léger aux noix de Saint-Jacques,5.0,1,0.26979245350000003,105.54545454545455,7.458181818181818,0.08993081783333334,"[{'name': 'carotte', 'quantity': 35.0, 'unit': 'g'}, {'name': 'blanc de poireau', 'quantity': 50.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Taboulé de mes rêves (léger),4.3,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Soupe légère laitue-quinoa,4.5,1,0.173629,24.0,0.4,0.173629,"[{'name': 'laitue', 'quantity': 200.0, 'unit': 'g'}]"
Mousse au chocolat / lait de coco très légère,4.7,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': ""blancs d'oeuf"", 'quantity': 60.0, 'unit': 'g'}]"
Pancakes légers au lait de soja,4.8,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Pain léger de colin et courgettes,4.3,1,1.0862647743050848,284.2742681047766,25.143854134566,0.3620882581016949,"[{'name': 'courgette', 'quantity': 400.0, 'unit': 'g'}, {'name': 'beurre', 'quantity': 83.59322033898304, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger au chocolat sans beurre,4.4,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Petits entremets légers aux pommes,4.4,1,0.14329524300000002,134.41742424242423,5.6678030303030305,0.07164762150000001,"[{'name': 'pomme', 'quantity': 75.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Gâteau marbré choco-poires léger,4.5,1,0.343781861,164.7619318181818,11.877272727272727,0.1718909305,"[{'name': 'yaourt', 'quantity': 62.5, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
"Gâteau léger, léger, léger!",4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger aux amandes de ma Grand'Tante Fernande,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Beignets légers aux légumes,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger patate douce et noix de coco,5.0,1,0.779294336,350.0848484848485,32.722272727272724,0.389647168,"[{'name': 'beurre', 'quantity': 70.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Muffins à la banane légers,5.0,1,0.443406756,214.4181818181818,11.487272727272726,0.221703378,"[{'name': 'bananes', 'quantity': 240.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Cheese-cake léger à la brousse,5.0,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Pâte sablée maison légère,4.2,1,0.4917018927,188.68136363636364,19.344545454545454,0.24585094635,"[{'name': 'beurre', 'quantity': 60.0, 'unit': 'g'}, {'name': ""jaune d'oeuf"", 'quantity': 9.0, 'unit': 'g'}]"
Tarte légère aux myrtilles,4.2,1,0.42921381799999997,189.87575757575758,17.903636363636362,0.21460690899999998,"[{'name': 'beurre', 'quantity': 40.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Quiche aux poireaux légère,4.7,1,0.8367390360000001,327.4181818181818,11.627272727272727,0.41836951800000005,"[{'name': 'poireau', 'quantity': 1000.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gaufres sans gluten légères et croustillantes,4.7,1,1.5203406734999998,641.1607323232323,40.49526515151515,0.5067802244999999,"[{'name': 'beurre doux', 'quantity': 100.0, 'unit': 'g'}, {'name': 'farine de riz', 'quantity': 250.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger aux poires fraîches,4.2,1,0.462202486,187.1056818181818,12.627272727272727,0.231101243,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
gâteau léger pommes miel,4.2,1,0.34781973600000005,395.25151515151515,11.543939393939393,0.17390986800000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'pommes', 'quantity': 300.0, 'unit': 'g'}]"
Gâteau tout léger pommes-citron-gingembre,4.3,1,0.255975861,205.62651515151515,11.231439393939393,0.1279879305,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'pomme', 'quantity': 75.0, 'unit': 'g'}]"
Gâteau à l'orange léger,4.4,1,0.8868619743050847,390.41140215716484,36.91578120184899,0.44343098715254237,"[{'name': 'beurre', 'quantity': 83.59322033898304, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Dip léger pour légumes crus,4.6,1,0.025024,17.04,0.14400000000000002,0.025024,"[{'name': 'tomates séchées', 'quantity': 40.0, 'unit': 'g'}]"
Mousse au chocolat facile et légère,4.5,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Fondant aux fruits léger,4.6,1,0.8584276359999999,379.75151515151515,35.807272727272725,0.42921381799999997,"[{'name': 'beurre', 'quantity': 80.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Tarte aux poireaux légère et rapide,5.0,1,0.18341334000000004,111.0,0.3,0.18341334000000004,"[{'name': 'poireaux', 'quantity': 300.0, 'unit': 'g'}]"
Salade thaïlandaise légère,5.0,1,0.05544931,53.2,0.28,0.05544931,"[{'name': 'carottes', 'quantity': 140.0, 'unit': 'g'}]"
Galettes légères pommes de terre et chèvre,4.2,1,0.7978114049999999,689.7833333333333,16.199,0.265937135,"[{'name': 'pomme de terre', 'quantity': 600.0, 'unit': 'g'}, {'name': 'beurre allégé', 'quantity': 66.0, 'unit': 'g'}, {'name': 'pomme', 'quantity': 75.0, 'unit': 'g'}]"
Quiche légère asperges / chèvre,4.6,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Risotto léger de céréales gourmandes et fruits de mer,4.8,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Croquets légers aux pignons,5.0,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Pizza blanche légère,5.0,1,0.47368249999999995,178.75,6.0,0.47368249999999995,"[{'name': 'yaourts', 'quantity': 250.0, 'unit': 'g'}]"
Soupe martienne légère,5.0,1,0.18341334000000004,111.0,0.3,0.18341334000000004,"[{'name': 'poireaux', 'quantity': 300.0, 'unit': 'g'}]"
Pâte à crêpe légère au lait d'amande,5.0,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Céleri rémoulade léger et diététique,4.3,1,0.11842062499999999,44.6875,1.5,0.11842062499999999,"[{'name': 'yaourt', 'quantity': 62.5, 'unit': 'g'}]"
Mousse au chocolat légère de mémère,4.4,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Sauce tomate légère,4.4,1,0.043792000000000005,29.82,0.252,0.043792000000000005,"[{'name': 'concentré de tomates', 'quantity': 70.0, 'unit': 'g'}]"
crêpes légères sans lactose,4.6,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Cheesecake léger aux myrtilles (façon chilienne),5.0,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': ""blancs d'oeuf"", 'quantity': 60.0, 'unit': 'g'}]"
Mousse de marron légère,5.0,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': ""blancs d'oeuf"", 'quantity': 60.0, 'unit': 'g'}]"
Gratin léger de chou-fleur aux tomates,4.3,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Chou-fleur gratiné léger,4.4,1,0.23684124999999998,89.375,3.0,0.23684124999999998,"[{'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
Cake léger aux pommes sans sucre ajouté,4.4,1,0.584660986,293.29267676767677,8.695959595959595,0.19488699533333334,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}, {'name': 'pommes', 'quantity': 300.0, 'unit': 'g'}]"
Bavarois léger aux trois chocolats,4.4,1,1.1078662,415.3333333333333,43.19,0.5539331,"[{'name': 'beurre tendre', 'quantity': 20.0, 'unit': 'g'}, {'name': 'petits beurre', 'quantity': 120.0, 'unit': 'g'}]"
Crumble tomate chèvre léger,4.5,1,0.7354664666666667,177.83333333333334,12.839999999999998,0.2451554888888889,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'tomate séchée', 'quantity': 216.66666666666666, 'unit': 'g'}, {'name': 'beurre', 'quantity': 60.0, 'unit': 'g'}]"
Mes blinis légers,4.6,1,0.462761136,231.4181818181818,20.382272727272728,0.231380568,"[{'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Tarte légère à la fourme d'Ambert,4.6,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Gratin de chou fleur léger,4.5,1,0.3598584,341.8333333333333,9.671666666666665,0.1799292,"[{'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': 'pommes de terre', 'quantity': 300.0, 'unit': 'g'}]"
Cake léger aux trois farines,4.6,1,0.423194486,216.58484848484846,18.839772727272727,0.211597243,"[{'name': 'beurre tendre', 'quantity': 25.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Soufflé Léger de courgettes,4.8,1,0.424764036,178.4181818181818,11.927272727272728,0.212382018,"[{'name': 'courgettes', 'quantity': 400.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Tarte légère au fromage blanc,5.0,1,0.4796632287,161.39969696969698,14.144545454545456,0.1598877429,"[{'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': ""jaune d'oeuf"", 'quantity': 9.0, 'unit': 'g'}]"
Tagliatelles légères façon carbonara,5.0,1,0.03323379667662,11.999998799999998,0.26666663999999995,0.03323379667662,"[{'name': 'courgette', 'quantity': 66.66666, 'unit': 'g'}]"
Roulés d'aubergines frais et légers,5.0,1,0.13554666666666668,92.3,0.78,0.13554666666666668,"[{'name': 'tomate séchée', 'quantity': 216.66666666666666, 'unit': 'g'}]"
Quiche légère aux lardons et petits légumes,5.0,1,0.35048123600000003,185.0181818181818,11.487272727272726,0.17524061800000001,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gratin d'aubergines léger,4.2,1,0.12512,85.2,0.7200000000000001,0.12512,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}]"
Petits gratins de champignons crème légère au foie gras,4.2,1,0.2543019927,99.68136363636364,10.089545454545453,0.12715099635,"[{'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': ""jaune d'oeuf"", 'quantity': 9.0, 'unit': 'g'}]"
Gâteau léger aux poires simple,4.3,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gratin dauphinois léger,4.5,1,0.235139118,324.0424242424242,5.9803030303030305,0.117569559,"[{'name': 'pommes de terre', 'quantity': 300.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Purée maison ultra légère,4.5,1,0.1224585,505.66666666666663,0.8333333333333334,0.1224585,"[{'name': 'pommes de terre', 'quantity': 300.0, 'unit': 'g'}]"
Mugcake léger et sans gluten chocolat banane,4.7,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Verrines ultra légères au yaourt et aux fruits,5.0,1,0.47368249999999995,178.75,6.0,0.47368249999999995,"[{'name': 'yaourts brassés', 'quantity': 250.0, 'unit': 'g'}]"
Crakers légers et craquants,5.0,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Flan aux oeufs rapide et léger,4.2,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Petits biscuits légers aux amandes,4.4,1,0.11268061800000001,142.4181818181818,11.127272727272727,0.11268061800000001,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
muffins léger au fructose,4.5,1,0.7061803680000001,293.7090909090909,28.701136363636362,0.35309018400000003,"[{'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}, {'name': 'beurre allégé', 'quantity': 75.0, 'unit': 'g'}]"
Fajitas légères aux légumes au Airfryer,0.0,1,0.27007504667661997,50.6874994,1.63333332,0.13503752333830998,"[{'name': 'courgette', 'quantity': 66.66666, 'unit': 'g'}, {'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
Salade légère crevettes et oranges,4.5,1,0.9816931537000001,206.7216477272727,17.65590909090909,0.24542328842500002,"[{'name': 'yaourt', 'quantity': 62.5, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'avocats', 'quantity': 400.0, 'unit': 'g'}, {'name': ""jaune d'oeuf"", 'quantity': 9.0, 'unit': 'g'}]"
Omelette légère chèvre et tomate,4.5,1,0.250385236,150.93818181818182,11.199272727272726,0.125192618,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'concentré de tomates', 'quantity': 40.0, 'unit': 'g'}]"
Crêpes légères au lait de soja,5.0,1,0.423194486,216.58484848484846,18.839772727272727,0.211597243,"[{'name': 'beurre', 'quantity': 25.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Quiche légère épinard-surimi (sans pâte),5.0,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Terrine courgette et carotte légère,5.0,1,0.36753272800000003,89.2060606060606,4.335757575757576,0.12251090933333335,"[{'name': 'courgettes', 'quantity': 400.0, 'unit': 'g'}, {'name': 'carottes', 'quantity': 140.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
"Quiche légère poireaux, tomate, jambon",5.0,1,0.679029156,128.7278409090909,6.531136363636364,0.169757289,"[{'name': 'poireau', 'quantity': 150.0, 'unit': 'g'}, {'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}, {'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
Quiche légère aux poireaux,5.0,1,0.6461744760000001,191.27878787878785,13.688181818181818,0.21539149200000005,"[{'name': 'poireaux', 'quantity': 300.0, 'unit': 'g'}, {'name': 'beurre', 'quantity': 30.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Gâteau léger à l'ananas et copeaux de chocolat,5.0,1,0.818860986,364.9181818181818,34.26477272727273,0.409430493,"[{'name': 'beurre', 'quantity': 75.0, 'unit': 'g'}, {'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
Brioche légère pour machine à pain d'Hélène,4.2,1,0.5479137679999999,234.37575757575758,22.531136363636364,0.27395688399999996,"[{'name': 'beurre', 'quantity': 55.0, 'unit': 'g'}, {'name': 'oeuf', 'quantity': 60.0, 'unit': 'g'}]"
Gâteau rustique et léger aux mirabelles et quetsches,4.2,1,0.22536123600000002,284.8363636363636,22.254545454545454,0.22536123600000002,"[{'name': 'oeufs', 'quantity': 120.0, 'unit': 'g'}]"
crevettes au curry légères,4.2,1,0.36196125,87.2875,1.86,0.180980625,"[{'name': 'tomates', 'quantity': 200.0, 'unit': 'g'}, {'name': 'yaourt nature', 'quantity': 125, 'unit': 'g'}]"
